timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1.60712E+12,1963,GetDistribution,200,OK,Thread Group 2-5297,text,TRUE,,374,307,28,28,1963,0,1242
1.60712E+12,744,home-page,200,OK,Thread Group 2-5289,text,TRUE,,404,169,28,28,744,0,373
1.60712E+12,1710,GetDistribution,200,OK,Thread Group 2-5300,text,TRUE,,374,307,28,28,1710,0,1122
1.60712E+12,1760,GetDistribution,200,OK,Thread Group 2-5301,text,TRUE,,374,307,29,29,1760,0,1134
1.60712E+12,731,home-page,200,OK,Thread Group 2-5291,text,TRUE,,404,169,29,29,731,0,361
1.60712E+12,1842,GetDistribution,200,OK,Thread Group 2-5302,text,TRUE,,374,307,29,29,1842,0,1124
1.60712E+12,1773,GetDistribution,200,OK,Thread Group 2-5303,text,TRUE,,374,307,29,29,1772,0,1127
1.60712E+12,757,home-page,200,OK,Thread Group 2-5295,text,TRUE,,404,169,30,30,757,0,365
1.60712E+12,1691,GetDistribution,200,OK,Thread Group 2-5305,text,TRUE,,374,307,29,29,1691,0,1119
1.60712E+12,1781,GetDistribution,200,OK,Thread Group 2-5304,text,TRUE,,374,307,29,29,1781,0,1136
1.60712E+12,730,home-page,200,OK,Thread Group 2-5296,text,TRUE,,404,169,28,28,730,0,361
1.60712E+12,1768,GetDistribution,200,OK,Thread Group 2-5306,text,TRUE,,374,307,29,29,1768,0,1118
1.60712E+12,740,home-page,200,OK,Thread Group 2-5298,text,TRUE,,404,169,30,30,740,0,368
1.60712E+12,1709,GetDistribution,200,OK,Thread Group 2-5308,text,TRUE,,374,307,30,30,1709,0,1116
1.60712E+12,1790,GetDistribution,200,OK,Thread Group 2-5307,text,TRUE,,374,307,30,30,1790,0,1128
1.60712E+12,743,home-page,200,OK,Thread Group 2-5299,text,TRUE,,404,169,29,29,743,0,365
1.60712E+12,754,home-page,200,OK,Thread Group 2-5297,text,TRUE,,404,169,28,28,754,0,379
1.60712E+12,746,home-page,200,OK,Thread Group 2-5300,text,TRUE,,404,169,28,28,746,0,370
1.60712E+12,1746,GetDistribution,200,OK,Thread Group 2-5309,text,TRUE,,374,307,27,27,1746,0,1116
1.60712E+12,1732,GetDistribution,200,OK,Thread Group 2-5310,text,TRUE,,374,307,27,27,1732,0,1111
1.60712E+12,743,home-page,200,OK,Thread Group 2-5303,text,TRUE,,404,169,28,28,743,0,366
1.60712E+12,753,home-page,200,OK,Thread Group 2-5302,text,TRUE,,404,169,28,28,753,0,361
1.60712E+12,1878,GetDistribution,200,OK,Thread Group 2-5311,text,TRUE,,374,307,26,26,1878,0,1120
1.60712E+12,1755,GetDistribution,200,OK,Thread Group 2-5313,text,TRUE,,374,307,27,27,1755,0,1127
1.60712E+12,732,home-page,200,OK,Thread Group 2-5304,text,TRUE,,404,169,27,27,732,0,363
1.60712E+12,1862,GetDistribution,200,OK,Thread Group 2-5312,text,TRUE,,374,307,27,27,1862,0,1126
1.60712E+12,1773,GetDistribution,200,OK,Thread Group 2-5314,text,TRUE,,374,307,27,27,1773,0,1122
1.60712E+12,1815,GetDistribution,200,OK,Thread Group 2-5315,text,TRUE,,374,307,27,27,1815,0,1117
1.60712E+12,1790,GetDistribution,200,OK,Thread Group 2-5316,text,TRUE,,374,307,28,28,1790,0,1117
1.60712E+12,748,home-page,200,OK,Thread Group 2-5307,text,TRUE,,404,169,27,27,748,0,371
1.60712E+12,858,home-page,200,OK,Thread Group 2-5306,text,TRUE,,404,169,27,27,858,0,484
1.60712E+12,1692,GetDistribution,200,OK,Thread Group 2-5318,text,TRUE,,374,307,25,25,1692,0,1121
1.60712E+12,743,home-page,200,OK,Thread Group 2-5309,text,TRUE,,404,169,26,26,743,0,363
